period,value
2022-04-03T00,3519
2022-04-02T23,3522
2022-04-02T22,3382
2022-04-02T21,3030
2022-04-02T20,3081
2022-04-02T19,3080
2022-04-02T18,3112
2022-04-02T17,3159
2022-04-02T16,3333
2022-04-02T15,3385
2022-04-02T14,3449
2022-04-02T13,3385
2022-04-02T12,3428
2022-04-02T11,3208
2022-04-02T10,2776
2022-04-02T09,2855
2022-04-02T08,2844
2022-04-02T07,2819
2022-04-02T06,2646
2022-04-02T05,2700
2022-04-02T04,3189
2022-04-02T03,3705
2022-04-02T02,3560
2022-04-02T01,3576
2022-04-02T00,3332
2022-04-01T23,3354
2022-04-01T22,3631
2022-04-01T21,3646
2022-04-01T20,3524
2022-04-01T19,3423
2022-04-01T18,3379
2022-04-01T17,3198
2022-04-01T16,3549
2022-04-01T15,3773
2022-04-01T14,3860
2022-04-01T13,3892
2022-04-01T12,3718
2022-04-01T11,3271
2022-04-01T10,3476
2022-04-01T09,3250
2022-04-01T08,3344
2022-04-01T07,3170
2022-04-01T06,3155
2022-04-01T05,3079
2022-04-01T04,2663
2022-04-01T03,2841
2022-04-01T02,3393
2022-04-01T01,3609
2022-04-01T00,3459
2022-03-31T23,3396
2022-03-31T22,3272
2022-03-31T21,3199
2022-03-31T20,3069
2022-03-31T19,3085
2022-03-31T18,3121
2022-03-31T17,3194
2022-03-31T16,3412
2022-03-31T15,3583
2022-03-31T14,3391
2022-03-31T13,3478
2022-03-31T12,3478
2022-03-31T11,2695
2022-03-31T10,2377
2022-03-31T09,2108
2022-03-31T08,1981
2022-03-31T07,2310
2022-03-31T06,2573
2022-03-31T05,2690
2022-03-31T04,2750
2022-03-31T03,3215
2022-03-31T02,3148
2022-03-31T01,3760
2022-03-31T00,3796
2022-03-30T23,3787
2022-03-30T22,3858
2022-03-30T21,3759
2022-03-30T20,3783
2022-03-30T19,3733
2022-03-30T18,3632
2022-03-30T17,3806
2022-03-30T16,3887
2022-03-30T15,3801
2022-03-30T14,3817
2022-03-30T13,3880
2022-03-30T12,4121
2022-03-30T11,3888
2022-03-30T10,3674
2022-03-30T09,3498
2022-03-30T08,3630
2022-03-30T07,3298
2022-03-30T06,3365
2022-03-30T05,3332
2022-03-30T04,3511
2022-03-30T03,3434
2022-03-30T02,3658
2022-03-30T01,3657
2022-03-30T00,3795
2022-03-29T23,3394
2022-03-29T22,3092
2022-03-29T21,2664
2022-03-29T20,2577
2022-03-29T19,2645
2022-03-29T18,2972
2022-03-29T17,3182
2022-03-29T16,3269
2022-03-29T15,3223
2022-03-29T14,4100
2022-03-29T13,4056
2022-03-29T12,4089
2022-03-29T11,3742
2022-03-29T10,3628
2022-03-29T09,3336
2022-03-29T08,3356
2022-03-29T07,3198
2022-03-29T06,3272
2022-03-29T05,3413
2022-03-29T04,3048
2022-03-29T03,3422
2022-03-29T02,3819
2022-03-29T01,4312
2022-03-29T00,4337
2022-03-28T23,4120
2022-03-28T22,3839
2022-03-28T21,3496
2022-03-28T20,3382
2022-03-28T19,3585
2022-03-28T18,3502
2022-03-28T17,3212
2022-03-28T16,3495
2022-03-28T15,3597
2022-03-28T14,3893
2022-03-28T13,3881
2022-03-28T12,4130
2022-03-28T11,3727
2022-03-28T10,3168
2022-03-28T09,3046
2022-03-28T08,3017
2022-03-28T07,2964
2022-03-28T06,3042
2022-03-28T05,3062
2022-03-28T04,3291
2022-03-28T03,3594
2022-03-28T02,3838
2022-03-28T01,4194
2022-03-28T00,4100
2022-03-27T23,3930
2022-03-27T22,3994
2022-03-27T21,3431
2022-03-27T20,3271
2022-03-27T19,3110
2022-03-27T18,3313
2022-03-27T17,3323
2022-03-27T16,3387
2022-03-27T15,3300
2022-03-27T14,3219
2022-03-27T13,3029
2022-03-27T12,3027
2022-03-27T11,2831
2022-03-27T10,2868
2022-03-27T09,2842
2022-03-27T08,2725
2022-03-27T07,2845
2022-03-27T06,2905
2022-03-27T05,2830
2022-03-27T04,2629
2022-03-27T03,3327
2022-03-27T02,3460
2022-03-27T01,3381
2022-03-27T00,3432
2022-03-26T23,3307
2022-03-26T22,3306
2022-03-26T21,3563
2022-03-26T20,3607
2022-03-26T19,3549
2022-03-26T18,3596
2022-03-26T17,3391
2022-03-26T16,3456
2022-03-26T15,3430
2022-03-26T14,3442
2022-03-26T13,3521
2022-03-26T12,3590
2022-03-26T11,3298
2022-03-26T10,3422
2022-03-26T09,3381
2022-03-26T08,3170
2022-03-26T07,3053
2022-03-26T06,3105
2022-03-26T05,3084
2022-03-26T04,2967
2022-03-26T03,3820
2022-03-26T02,3890
2022-03-26T01,3618
2022-03-26T00,3690
2022-03-25T23,3634
2022-03-25T22,3496
2022-03-25T21,3588
2022-03-25T20,3703
2022-03-25T19,3815
2022-03-25T18,3750
2022-03-25T17,3776
2022-03-25T16,3828
2022-03-25T15,3872
2022-03-25T14,3868
2022-03-25T13,4148
2022-03-25T12,3879
2022-03-25T11,3520
2022-03-25T10,3125
2022-03-25T09,3166
2022-03-25T08,3055
2022-03-25T07,3074
2022-03-25T06,3159
2022-03-25T05,3288
2022-03-25T04,3525
2022-03-25T03,3643
2022-03-25T02,3660
2022-03-25T01,3656
2022-03-25T00,3428
2022-03-24T23,3420
2022-03-24T22,3758
2022-03-24T21,3552
2022-03-24T20,3542
2022-03-24T19,3449
2022-03-24T18,3278
2022-03-24T17,3349
2022-03-24T16,3648
2022-03-24T15,3922
2022-03-24T14,3888
2022-03-24T13,3756
2022-03-24T12,3543
2022-03-24T11,3272
2022-03-24T10,2676
2022-03-24T09,2770
2022-03-24T08,2615
2022-03-24T07,2608
2022-03-24T06,2748
2022-03-24T05,2677
2022-03-24T04,2686
2022-03-24T03,3347
2022-03-24T02,3285
2022-03-24T01,3441
2022-03-24T00,3595
2022-03-23T23,3469
2022-03-23T22,3745
2022-03-23T21,3553
2022-03-23T20,3586
2022-03-23T19,3512
2022-03-23T18,3712
2022-03-23T17,3732
2022-03-23T16,3703
2022-03-23T15,3669
2022-03-23T14,3555
2022-03-23T13,3663
2022-03-23T12,3676
2022-03-23T11,3443
2022-03-23T10,2773
2022-03-23T09,2632
2022-03-23T08,2668
2022-03-23T07,2727
2022-03-23T06,2710
2022-03-23T05,2770
2022-03-23T04,3015
2022-03-23T03,3585
2022-03-23T02,3822
2022-03-23T01,4022
2022-03-23T00,4015
2022-03-22T23,3685
2022-03-22T22,3723
2022-03-22T21,3787
2022-03-22T20,3718
2022-03-22T19,3618
2022-03-22T18,3575
2022-03-22T17,3673
2022-03-22T16,3624
2022-03-22T15,3720
2022-03-22T14,3813
2022-03-22T13,3879
2022-03-22T12,3964
2022-03-22T11,3695
2022-03-22T10,3215
2022-03-22T09,3009
2022-03-22T08,2969
2022-03-22T07,2901
2022-03-22T06,2934
2022-03-22T05,2974
2022-03-22T04,3238
2022-03-22T03,3765
2022-03-22T02,3731
2022-03-22T01,3758
2022-03-22T00,3784
2022-03-21T23,3723
2022-03-21T22,3531
2022-03-21T21,3609
2022-03-21T20,3557
2022-03-21T19,3562
2022-03-21T18,3549
2022-03-21T17,3531
2022-03-21T16,3582
2022-03-21T15,3559
2022-03-21T14,3520
2022-03-21T13,3550
2022-03-21T12,3538
2022-03-21T11,3415
2022-03-21T10,2736
2022-03-21T09,2564
2022-03-21T08,2465
2022-03-21T07,2540
2022-03-21T06,2557
2022-03-21T05,2816
2022-03-21T04,3124
2022-03-21T03,3588
2022-03-21T02,3657
2022-03-21T01,3503
2022-03-21T00,3502
2022-03-20T23,3696
2022-03-20T22,3772
2022-03-20T21,3570
2022-03-20T20,3718
2022-03-20T19,3761
2022-03-20T18,3715
2022-03-20T17,3696
2022-03-20T16,3576
2022-03-20T15,3620
2022-03-20T14,3511
2022-03-20T13,3429
2022-03-20T12,3388
2022-03-20T11,2949
2022-03-20T10,2444
2022-03-20T09,2438
2022-03-20T08,2359
2022-03-20T07,2480
2022-03-20T06,2573
2022-03-20T05,2584
2022-03-20T04,2923
2022-03-20T03,3423
2022-03-20T02,3429
2022-03-20T01,3398
2022-03-20T00,3459
2022-03-19T23,3616
2022-03-19T22,3564
2022-03-19T21,3557
2022-03-19T20,3686
2022-03-19T19,3643
2022-03-19T18,3769
2022-03-19T17,3864
2022-03-19T16,3928
2022-03-19T15,3791
2022-03-19T14,3360
2022-03-19T13,3426
2022-03-19T12,3447
2022-03-19T11,3354
2022-03-19T10,2883
2022-03-19T09,2240
2022-03-19T08,2579
2022-03-19T07,2729
2022-03-19T06,2809
2022-03-19T05,2880
2022-03-19T04,3392
2022-03-19T03,3328
2022-03-19T02,3529
2022-03-19T01,3713
2022-03-19T00,3726
2022-03-18T23,3784
2022-03-18T22,3813
2022-03-18T21,3761
2022-03-18T20,3779
2022-03-18T19,3713
2022-03-18T18,3771
2022-03-18T17,3760
2022-03-18T16,3754
2022-03-18T15,3724
2022-03-18T14,3839
2022-03-18T13,3815
2022-03-18T12,3797
2022-03-18T11,3723
2022-03-18T10,3247
2022-03-18T09,3137
2022-03-18T08,3149
2022-03-18T07,3302
2022-03-18T06,3347
2022-03-18T05,3282
2022-03-18T04,3628
2022-03-18T03,3690
2022-03-18T02,3649
2022-03-18T01,3741
2022-03-18T00,3765
2022-03-17T23,3787
2022-03-17T22,3578
2022-03-17T21,3728
2022-03-17T20,3810
2022-03-17T19,3832
2022-03-17T18,3855
2022-03-17T17,3883
2022-03-17T16,3819
2022-03-17T15,3838
2022-03-17T14,3805
2022-03-17T13,3736
2022-03-17T12,3349
2022-03-17T11,3282
2022-03-17T10,2638
2022-03-17T09,2544
2022-03-17T08,2678
2022-03-17T07,2746
2022-03-17T06,2827
2022-03-17T05,2908
2022-03-17T04,3054
2022-03-17T03,3146
2022-03-17T02,3579
2022-03-17T01,3916
2022-03-17T00,4020
2022-03-16T23,3855
2022-03-16T22,3825
2022-03-16T21,3742
2022-03-16T20,3674
2022-03-16T19,3630
2022-03-16T18,3445
2022-03-16T17,3644
2022-03-16T16,3680
2022-03-16T15,3735
2022-03-16T14,3745
2022-03-16T13,3688
2022-03-16T12,3757
2022-03-16T11,3717
2022-03-16T10,3198
2022-03-16T09,3092
2022-03-16T08,3093
2022-03-16T07,3057
2022-03-16T06,3014
2022-03-16T05,3147
2022-03-16T04,3240
2022-03-16T03,3536
2022-03-16T02,3773
2022-03-16T01,3912
2022-03-16T00,3946
2022-03-15T23,3995
2022-03-15T22,3899
2022-03-15T21,3889
2022-03-15T20,3796
2022-03-15T19,3772
2022-03-15T18,3792
2022-03-15T17,3835
2022-03-15T16,3848
2022-03-15T15,3882
2022-03-15T14,3712
2022-03-15T13,3776
2022-03-15T12,3831
2022-03-15T11,3655
2022-03-15T10,3288
2022-03-15T09,3315
2022-03-15T08,3301
2022-03-15T07,3298
2022-03-15T06,3193
2022-03-15T05,3015
2022-03-15T04,3012
2022-03-15T03,3574
2022-03-15T02,3915
2022-03-15T01,3845
2022-03-15T00,3749
2022-03-14T23,3847
2022-03-14T22,3622
2022-03-14T21,3624
2022-03-14T20,3726
2022-03-14T19,3735
2022-03-14T18,3753
2022-03-14T17,3789
2022-03-14T16,3669
2022-03-14T15,3706
2022-03-14T14,3925
2022-03-14T13,3994
2022-03-14T12,4193
2022-03-14T11,3906
2022-03-14T10,3709
2022-03-14T09,3404
2022-03-14T08,3438
2022-03-14T07,3176
2022-03-14T06,3095
2022-03-14T05,3094
2022-03-14T04,3300
2022-03-14T03,3589
2022-03-14T02,3962
2022-03-14T01,4056
2022-03-14T00,3923
2022-03-13T23,3630
2022-03-13T22,3533
2022-03-13T21,3740
2022-03-13T20,3767
2022-03-13T19,3845
2022-03-13T18,3652
2022-03-13T17,3473
2022-03-13T16,3414
2022-03-13T15,3394
2022-03-13T14,3499
2022-03-13T13,3073
2022-03-13T12,3153
2022-03-13T11,3335
2022-03-13T10,2760
2022-03-13T09,2790
2022-03-13T08,2631
2022-03-13T07,2734
2022-03-13T06,2896
2022-03-13T05,2828
2022-03-13T04,3294
2022-03-13T03,3755
2022-03-13T02,4179
2022-03-13T01,4365
2022-03-13T00,3889
2022-03-12T23,3973
2022-03-12T22,3882
2022-03-12T21,3433
2022-03-12T20,3434
2022-03-12T19,3395
2022-03-12T18,3802
2022-03-12T17,3933
2022-03-12T16,3689
2022-03-12T15,3416
2022-03-12T14,3273
2022-03-12T13,3301
2022-03-12T12,3174
2022-03-12T11,2523
2022-03-12T10,2368
2022-03-12T09,2416
2022-03-12T08,2365
2022-03-12T07,2400
2022-03-12T06,2711
2022-03-12T05,3006
2022-03-12T04,3467
2022-03-12T03,3668
2022-03-12T02,3800
2022-03-12T01,4049
2022-03-12T00,4000
2022-03-11T23,3958
2022-03-11T22,3966
2022-03-11T21,3811
2022-03-11T20,3584
2022-03-11T19,3519
2022-03-11T18,3445
2022-03-11T17,3484
2022-03-11T16,3544
2022-03-11T15,3443
2022-03-11T14,3496
2022-03-11T13,3631
2022-03-11T12,3577
2022-03-11T11,3004
2022-03-11T10,2865
2022-03-11T09,2804
2022-03-11T08,2895
2022-03-11T07,2837
2022-03-11T06,2843
2022-03-11T05,3408
2022-03-11T04,3490
2022-03-11T03,3628
2022-03-11T02,3900
2022-03-11T01,4094
2022-03-11T00,4068
2022-03-10T23,3679
2022-03-10T22,3858
2022-03-10T21,3872
2022-03-10T20,3679
2022-03-10T19,3608
2022-03-10T18,3613
2022-03-10T17,3541
2022-03-10T16,3549
2022-03-10T15,3754
2022-03-10T14,3778
2022-03-10T13,3674
2022-03-10T12,3589
2022-03-10T11,3278
2022-03-10T10,3384
2022-03-10T09,3358
2022-03-10T08,3267
2022-03-10T07,2939
2022-03-10T06,3184
2022-03-10T05,3084
2022-03-10T04,3234
2022-03-10T03,3621
2022-03-10T02,3928
2022-03-10T01,4145
2022-03-10T00,4131
2022-03-09T23,4045
2022-03-09T22,3883
2022-03-09T21,3702
2022-03-09T20,3821
2022-03-09T19,3838
2022-03-09T18,3819
2022-03-09T17,3799
2022-03-09T16,3813
2022-03-09T15,3982
2022-03-09T14,3826
2022-03-09T13,3837
2022-03-09T12,3662
2022-03-09T11,3328
2022-03-09T10,3215
2022-03-09T09,3227
2022-03-09T08,3326
2022-03-09T07,3237
2022-03-09T06,3409
2022-03-09T05,3512
2022-03-09T04,3687
2022-03-09T03,3710
2022-03-09T02,3898
2022-03-09T01,3987
2022-03-09T00,4245
2022-03-08T23,3984
2022-03-08T22,3707
2022-03-08T21,3623
2022-03-08T20,3589
2022-03-08T19,3551
2022-03-08T18,3681
2022-03-08T17,3680
2022-03-08T16,3710
2022-03-08T15,3745
2022-03-08T14,3666
2022-03-08T13,3847
2022-03-08T12,3720
2022-03-08T11,3476
2022-03-08T10,3296
2022-03-08T09,3278
2022-03-08T08,3406
2022-03-08T07,3356
2022-03-08T06,3389
2022-03-08T05,3297
2022-03-08T04,3186
2022-03-08T03,3464
2022-03-08T02,3572
2022-03-08T01,3686
2022-03-08T00,3786
2022-03-07T23,3841
2022-03-07T22,3770
2022-03-07T21,3771
2022-03-07T20,3674
2022-03-07T19,3644
2022-03-07T18,3743
2022-03-07T17,3829
2022-03-07T16,3819
2022-03-07T15,3867
2022-03-07T14,3695
2022-03-07T13,3757
2022-03-07T12,3747
2022-03-07T11,3749
2022-03-07T10,3586
2022-03-07T09,3564
2022-03-07T08,3625
2022-03-07T07,3473
2022-03-07T06,3440
2022-03-07T05,3464
2022-03-07T04,3552
2022-03-07T03,3670
2022-03-07T02,3580
2022-03-07T01,3406
2022-03-07T00,3322
2022-03-06T23,3307
2022-03-06T22,3244
2022-03-06T21,2884
2022-03-06T20,2544
2022-03-06T19,2319
2022-03-06T18,1937
2022-03-06T17,2043
2022-03-06T16,2205
2022-03-06T15,2633
2022-03-06T14,2495
2022-03-06T13,2289
2022-03-06T12,2145
2022-03-06T11,2255
2022-03-06T10,2234
2022-03-06T09,2109
2022-03-06T08,2106
2022-03-06T07,2021
2022-03-06T06,2211
2022-03-06T05,2412
2022-03-06T04,2823
2022-03-06T03,3130
2022-03-06T02,3193
2022-03-06T01,2999
2022-03-06T00,3204
2022-03-05T23,3241
2022-03-05T22,3486
2022-03-05T21,3624
2022-03-05T20,3632
2022-03-05T19,3651
2022-03-05T18,3629
2022-03-05T17,3548
2022-03-05T16,3491
2022-03-05T15,3508
2022-03-05T14,3442
2022-03-05T13,3439
2022-03-05T12,3540
2022-03-05T11,2968
2022-03-05T10,3008
2022-03-05T09,2882
2022-03-05T08,2810
2022-03-05T07,2860
2022-03-05T06,2885
2022-03-05T05,3307
2022-03-05T04,3612
2022-03-05T03,3666
2022-03-05T02,3663
2022-03-05T01,4212
2022-03-05T00,4239
2022-03-04T23,3991
2022-03-04T22,3523
2022-03-04T21,3543
2022-03-04T20,3522
2022-03-04T19,3601
2022-03-04T18,3604
2022-03-04T17,3731
2022-03-04T16,3743
2022-03-04T15,3592
2022-03-04T14,3643
2022-03-04T13,3708
2022-03-04T12,3471
2022-03-04T11,3100
2022-03-04T10,2794
2022-03-04T09,2891
2022-03-04T08,2867
2022-03-04T07,2838
2022-03-04T06,3074
2022-03-04T05,3519
2022-03-04T04,3861
2022-03-04T03,3907
2022-03-04T02,4134
2022-03-04T01,4422
2022-03-04T00,4379
2022-03-03T23,4063
2022-03-03T22,3390
2022-03-03T21,3235
2022-03-03T20,3228
2022-03-03T19,3297
2022-03-03T18,3342
2022-03-03T17,3376
2022-03-03T16,3396
2022-03-03T15,3322
2022-03-03T14,3408
2022-03-03T13,3544
2022-03-03T12,3232
2022-03-03T11,2648
2022-03-03T10,2435
2022-03-03T09,2442
2022-03-03T08,2478
2022-03-03T07,2458
2022-03-03T06,2673
2022-03-03T05,3361
2022-03-03T04,3722
2022-03-03T03,3802
2022-03-03T02,3734
2022-03-03T01,3765
2022-03-03T00,3785
2022-03-02T23,3736
2022-03-02T22,3775
2022-03-02T21,3585
2022-03-02T20,3422
2022-03-02T19,3307
2022-03-02T18,3411
2022-03-02T17,3526
2022-03-02T16,3505
2022-03-02T15,3475
2022-03-02T14,3626
2022-03-02T13,3679
2022-03-02T12,3342
2022-03-02T11,3042
2022-03-02T10,2809
2022-03-02T09,2702
2022-03-02T08,2828
2022-03-02T07,2856
2022-03-02T06,2975
2022-03-02T05,3173
2022-03-02T04,3369
2022-03-02T03,3423
2022-03-02T02,3651
2022-03-02T01,3614
2022-03-02T00,3517
2022-03-01T23,3366
2022-03-01T22,3285
2022-03-01T21,3340
2022-03-01T20,3345
2022-03-01T19,3410
2022-03-01T18,3436
2022-03-01T17,3312
2022-03-01T16,3343
2022-03-01T15,3314
2022-03-01T14,3318
2022-03-01T13,3262
2022-03-01T12,3202
2022-03-01T11,3073
2022-03-01T10,2957
2022-03-01T09,2902
2022-03-01T08,3022
2022-03-01T07,3072
2022-03-01T06,3091
2022-03-01T05,2904
2022-03-01T04,3196
2022-03-01T03,3856
2022-03-01T02,4295
2022-03-01T01,4536
2022-03-01T00,4747
2022-02-28T23,4607
2022-02-28T22,4214
2022-02-28T21,3786
2022-02-28T20,3490
2022-02-28T19,3576
2022-02-28T18,3498
2022-02-28T17,3733
2022-02-28T16,3754
2022-02-28T15,3695
2022-02-28T14,3918
2022-02-28T13,3689
2022-02-28T12,3685
2022-02-28T11,3257
2022-02-28T10,3031
2022-02-28T09,3210
2022-02-28T08,3322
2022-02-28T07,3287
2022-02-28T06,3430
2022-02-28T05,3408
2022-02-28T04,3402
2022-02-28T03,3417
2022-02-28T02,3366
2022-02-28T01,3587
2022-02-28T00,3466
2022-02-27T23,3179
2022-02-27T22,3262
2022-02-27T21,3145
2022-02-27T20,3056
2022-02-27T19,3095
2022-02-27T18,3114
2022-02-27T17,3071
2022-02-27T16,3049
2022-02-27T15,3025
2022-02-27T14,2965
2022-02-27T13,2906
2022-02-27T12,2901
2022-02-27T11,2737
2022-02-27T10,2455
2022-02-27T09,2612
2022-02-27T08,2875
2022-02-27T07,2724
2022-02-27T06,2907
2022-02-27T05,2774
2022-02-27T04,2960
2022-02-27T03,3178
2022-02-27T02,3270
2022-02-27T01,3268
2022-02-27T00,3365
2022-02-26T23,3128
2022-02-26T22,3022
2022-02-26T21,3063
2022-02-26T20,3139
2022-02-26T19,3118
2022-02-26T18,3131
2022-02-26T17,3003
2022-02-26T16,2879
2022-02-26T15,2947
2022-02-26T14,3034
2022-02-26T13,3022
2022-02-26T12,3001
2022-02-26T11,2920
2022-02-26T10,3037
2022-02-26T09,3000
2022-02-26T08,3011
2022-02-26T07,3215
2022-02-26T06,3230
2022-02-26T05,3289
2022-02-26T04,3625
2022-02-26T03,3880
2022-02-26T02,4072
2022-02-26T01,4085
2022-02-26T00,4512
2022-02-25T23,4270
2022-02-25T22,4142
2022-02-25T21,4024
2022-02-25T20,4267
2022-02-25T19,4360
2022-02-25T18,4398
2022-02-25T17,4647
2022-02-25T16,4780
2022-02-25T15,4199
2022-02-25T14,3973
2022-02-25T13,3783
2022-02-25T12,3149
2022-02-25T11,2833
2022-02-25T10,2811
2022-02-25T09,2915
2022-02-25T08,2825
2022-02-25T07,2934
2022-02-25T06,3013
2022-02-25T05,2901
2022-02-25T04,3391
2022-02-25T03,3483
2022-02-25T02,3627
2022-02-25T01,3795
2022-02-25T00,3800
2022-02-24T23,3824
2022-02-24T22,3667
2022-02-24T21,3671
2022-02-24T20,3662
2022-02-24T19,3664
2022-02-24T18,3815
2022-02-24T17,3711
2022-02-24T16,3614
2022-02-24T15,3589
2022-02-24T14,3513
2022-02-24T13,3462
2022-02-24T12,3153
2022-02-24T11,2887
2022-02-24T10,2828
2022-02-24T09,2850
2022-02-24T08,2743
2022-02-24T07,2713
2022-02-24T06,2742
2022-02-24T05,2911
2022-02-24T04,3528
2022-02-24T03,3629
2022-02-24T02,3764
2022-02-24T01,3817
2022-02-24T00,3787
2022-02-23T23,3661
2022-02-23T22,3399
2022-02-23T21,3328
2022-02-23T20,3345
2022-02-23T19,3447
2022-02-23T18,3360
2022-02-23T17,3547
2022-02-23T16,3633
2022-02-23T15,3631
2022-02-23T14,3590
2022-02-23T13,3477
2022-02-23T12,3291
2022-02-23T11,2620
2022-02-23T10,2463
2022-02-23T09,2158
2022-02-23T08,2090
2022-02-23T07,2404
2022-02-23T06,2683
2022-02-23T05,3115
2022-02-23T04,3180
2022-02-23T03,3436
2022-02-23T02,3660
2022-02-23T01,3744
2022-02-23T00,3711
2022-02-22T23,3940
2022-02-22T22,3704
2022-02-22T21,3671
2022-02-22T20,3630
2022-02-22T19,3824
2022-02-22T18,3731
2022-02-22T17,3652
2022-02-22T16,3559
2022-02-22T15,3726
2022-02-22T14,3707
2022-02-22T13,3655
2022-02-22T12,3433
2022-02-22T11,2738
2022-02-22T10,2508
2022-02-22T09,2575
2022-02-22T08,2414
2022-02-22T07,2434
2022-02-22T06,2695
2022-02-22T05,2956
2022-02-22T04,3408
2022-02-22T03,3630
2022-02-22T02,3717
2022-02-22T01,3751
2022-02-22T00,3961
2022-02-21T23,3814
2022-02-21T22,3662
2022-02-21T21,3343
2022-02-21T20,2971
2022-02-21T19,2788
2022-02-21T18,2854
2022-02-21T17,3289
2022-02-21T16,3412
2022-02-21T15,3429
2022-02-21T14,3474
2022-02-21T13,3765
2022-02-21T12,3304
2022-02-21T11,2747
2022-02-21T10,2647
2022-02-21T09,2671
2022-02-21T08,2474
2022-02-21T07,2431
2022-02-21T06,2512
2022-02-21T05,2962
2022-02-21T04,3328
2022-02-21T03,3387
2022-02-21T02,3354
2022-02-21T01,3510
2022-02-21T00,3703
2022-02-20T23,3288
2022-02-20T22,3030
2022-02-20T21,3114
2022-02-20T20,3232
2022-02-20T19,3233
2022-02-20T18,3162
2022-02-20T17,3325
2022-02-20T16,3352
2022-02-20T15,3402
2022-02-20T14,3356
2022-02-20T13,3309
2022-02-20T12,3205
2022-02-20T11,2880
2022-02-20T10,2759
2022-02-20T09,2726
2022-02-20T08,2711
2022-02-20T07,2691
2022-02-20T06,2758
2022-02-20T05,3180
2022-02-20T04,3527
2022-02-20T03,3309
2022-02-20T02,3733
2022-02-20T01,4062
2022-02-20T00,4399
2022-02-19T23,4236
2022-02-19T22,3695
2022-02-19T21,3621
2022-02-19T20,3476
2022-02-19T19,3484
2022-02-19T18,3472
2022-02-19T17,3562
2022-02-19T16,3543
2022-02-19T15,3434
2022-02-19T14,3391
2022-02-19T13,3218
2022-02-19T12,3033
2022-02-19T11,2481
2022-02-19T10,2510
2022-02-19T09,2484
2022-02-19T08,2507
2022-02-19T07,2507
2022-02-19T06,2565
2022-02-19T05,3301
2022-02-19T04,3551
2022-02-19T03,3811
2022-02-19T02,3909
2022-02-19T01,4152
2022-02-19T00,4170
2022-02-18T23,4065
2022-02-18T22,3759
2022-02-18T21,3456
2022-02-18T20,3387
2022-02-18T19,3300
2022-02-18T18,3405
2022-02-18T17,3502
2022-02-18T16,3485
2022-02-18T15,3429
2022-02-18T14,3591
2022-02-18T13,3507
2022-02-18T12,3145
2022-02-18T11,2652
2022-02-18T10,2398
2022-02-18T09,2481
2022-02-18T08,2434
2022-02-18T07,2469
2022-02-18T06,2499
2022-02-18T05,2603
2022-02-18T04,2946
2022-02-18T03,3313
2022-02-18T02,3505
2022-02-18T01,3575
2022-02-18T00,3590
2022-02-17T23,3479
2022-02-17T22,3416
2022-02-17T21,3257
2022-02-17T20,3228
2022-02-17T19,3235
2022-02-17T18,3284
2022-02-17T17,3429
2022-02-17T16,3431
2022-02-17T15,3331
2022-02-17T14,3383
2022-02-17T13,3375
2022-02-17T12,2917
2022-02-17T11,2068
2022-02-17T10,1737
2022-02-17T09,1810
2022-02-17T08,1850
2022-02-17T07,1874
2022-02-17T06,1922
2022-02-17T05,2259
2022-02-17T04,2681
2022-02-17T03,2792
2022-02-17T02,3338
2022-02-17T01,3376
2022-02-17T00,3352
2022-02-16T23,2958
2022-02-16T22,2608
2022-02-16T21,2670
