period,value
2023-11-26T22,3894
2023-11-26T21,3574
2023-11-26T20,3308
2023-11-26T19,3407
2023-11-26T18,3455
2023-11-26T17,3459
2023-11-26T16,3458
2023-11-26T15,3326
2023-11-26T14,2872
2023-11-26T13,2885
2023-11-26T12,2530
2023-11-26T11,2246
2023-11-26T10,2309
2023-11-26T09,2301
2023-11-26T08,2369
2023-11-26T07,2399
2023-11-26T06,2591
2023-11-26T05,2866
2023-11-26T04,3348
2023-11-26T03,3485
2023-11-26T02,3670
2023-11-26T01,3847
2023-11-26T00,4117
2023-11-25T23,4068
2023-11-25T22,3569
2023-11-25T21,3484
2023-11-25T20,3525
2023-11-25T19,3387
2023-11-25T18,3448
2023-11-25T17,3433
2023-11-25T16,3494
2023-11-25T15,3486
2023-11-25T14,3359
2023-11-25T13,3262
2023-11-25T12,2924
2023-11-25T11,2491
2023-11-25T10,2424
2023-11-25T09,2507
2023-11-25T08,2428
2023-11-25T07,2425
2023-11-25T06,2475
2023-11-25T05,3004
2023-11-25T04,3375
2023-11-25T03,3595
2023-11-25T02,3667
2023-11-25T01,3760
2023-11-25T00,3979
2023-11-24T23,4022
2023-11-24T22,4050
2023-11-24T21,3460
2023-11-24T20,3238
2023-11-24T19,3168
2023-11-24T18,3387
2023-11-24T17,3373
2023-11-24T16,3344
2023-11-24T15,3320
2023-11-24T14,3286
2023-11-24T13,3373
2023-11-24T12,3303
2023-11-24T11,2769
2023-11-24T10,2569
2023-11-24T09,2269
2023-11-24T08,2065
2023-11-24T07,2351
2023-11-24T06,2154
2023-11-24T05,2317
2023-11-24T04,2664
2023-11-24T03,2990
2023-11-24T02,2776
2023-11-24T01,2765
2023-11-24T00,2636
2023-11-23T23,2485
2023-11-23T22,2589
2023-11-23T21,2570
2023-11-23T20,2940
2023-11-23T19,3090
2023-11-23T18,3101
2023-11-23T17,3064
2023-11-23T16,3353
2023-11-23T15,3266
2023-11-23T14,3180
2023-11-23T13,3206
2023-11-23T12,2626
2023-11-23T11,2215
2023-11-23T10,1982
2023-11-23T09,1988
2023-11-23T08,2077
2023-11-23T07,2115
2023-11-23T06,2435
2023-11-23T05,2822
2023-11-23T04,3262
2023-11-23T03,3474
2023-11-23T02,3468
2023-11-23T01,3506
2023-11-23T00,3553
2023-11-22T23,3670
2023-11-22T22,3490
2023-11-22T21,3509
2023-11-22T20,3574
2023-11-22T19,3451
2023-11-22T18,3397
2023-11-22T17,3521
2023-11-22T16,3483
2023-11-22T15,3351
2023-11-22T14,3229
2023-11-22T13,3178
2023-11-22T12,2572
2023-11-22T11,2325
2023-11-22T10,2208
2023-11-22T09,2223
2023-11-22T08,2216
2023-11-22T07,2210
2023-11-22T06,2254
2023-11-22T05,2594
2023-11-22T04,2832
2023-11-22T03,3029
2023-11-22T02,3348
2023-11-22T01,3370
2023-11-22T00,3620
2023-11-21T23,3717
2023-11-21T22,3541
2023-11-21T21,3379
2023-11-21T20,3299
2023-11-21T19,3282
2023-11-21T18,3207
2023-11-21T17,3179
2023-11-21T16,3118
2023-11-21T15,3058
2023-11-21T14,3073
2023-11-21T13,3039
2023-11-21T12,2471
2023-11-21T11,2329
2023-11-21T10,2342
2023-11-21T09,2318
2023-11-21T08,2328
2023-11-21T07,2310
2023-11-21T06,2323
2023-11-21T05,2552
2023-11-21T04,3106
2023-11-21T03,3307
2023-11-21T02,3480
2023-11-21T01,3790
2023-11-21T00,3940
2023-11-20T23,3948
2023-11-20T22,3881
2023-11-20T21,3634
2023-11-20T20,3287
2023-11-20T19,3104
2023-11-20T18,3025
2023-11-20T17,3030
2023-11-20T16,3004
2023-11-20T15,2802
2023-11-20T14,2840
2023-11-20T13,2997
2023-11-20T12,2694
2023-11-20T11,2254
2023-11-20T10,2270
2023-11-20T09,2187
2023-11-20T08,2177
2023-11-20T07,2343
2023-11-20T06,2433
2023-11-20T05,2871
2023-11-20T04,3297
2023-11-20T03,3407
2023-11-20T02,3441
2023-11-20T01,3456
2023-11-20T00,3777
2023-11-19T23,3806
2023-11-19T22,3439
2023-11-19T21,3461
2023-11-19T20,3063
2023-11-19T19,2928
2023-11-19T18,3016
2023-11-19T17,2905
2023-11-19T16,2948
2023-11-19T15,2790
2023-11-19T14,2697
2023-11-19T13,2729
2023-11-19T12,2121
2023-11-19T11,1925
2023-11-19T10,1709
2023-11-19T09,1916
2023-11-19T08,2053
2023-11-19T07,2184
2023-11-19T06,2341
2023-11-19T05,2387
2023-11-19T04,2649
2023-11-19T03,2975
2023-11-19T02,2880
2023-11-19T01,2989
2023-11-19T00,3140
2023-11-18T23,3578
2023-11-18T22,3561
2023-11-18T21,2932
2023-11-18T20,2615
2023-11-18T19,2608
2023-11-18T18,2817
2023-11-18T17,2381
2023-11-18T16,2531
2023-11-18T15,3041
2023-11-18T14,3018
2023-11-18T13,2990
2023-11-18T12,2648
2023-11-18T11,2203
2023-11-18T10,2150
2023-11-18T09,2159
2023-11-18T08,2178
2023-11-18T07,2200
2023-11-18T06,2237
2023-11-18T05,2671
2023-11-18T04,3137
2023-11-18T03,3472
2023-11-18T02,3523
2023-11-18T01,3531
2023-11-18T00,3464
2023-11-17T23,3773
2023-11-17T22,3596
2023-11-17T21,3434
2023-11-17T20,3218
2023-11-17T19,3416
2023-11-17T18,3315
2023-11-17T17,3272
2023-11-17T16,3093
2023-11-17T15,2643
2023-11-17T14,2615
2023-11-17T13,2449
2023-11-17T12,1894
2023-11-17T11,1879
2023-11-17T10,1610
2023-11-17T09,1231
2023-11-17T08,1236
2023-11-17T07,1232
2023-11-17T06,1201
2023-11-17T05,1789
2023-11-17T04,2217
2023-11-17T03,2636
2023-11-17T02,3127
2023-11-17T01,3600
2023-11-17T00,3610
2023-11-16T23,3843
2023-11-16T22,3680
2023-11-16T21,3645
2023-11-16T20,3451
2023-11-16T19,3379
2023-11-16T18,3294
2023-11-16T17,3322
2023-11-16T16,3324
2023-11-16T15,3408
2023-11-16T14,3641
2023-11-16T13,3714
2023-11-16T12,3088
2023-11-16T11,2894
2023-11-16T10,2544
2023-11-16T09,2489
2023-11-16T08,2282
2023-11-16T07,2083
2023-11-16T06,2403
2023-11-16T05,2656
2023-11-16T04,3122
2023-11-16T03,3144
2023-11-16T02,3237
2023-11-16T01,3115
2023-11-16T00,3415
2023-11-15T23,3566
2023-11-15T22,3369
2023-11-15T21,3332
2023-11-15T20,3148
2023-11-15T19,2997
2023-11-15T18,2875
2023-11-15T17,2866
2023-11-15T16,2917
2023-11-15T15,2817
2023-11-15T14,3061
2023-11-15T13,3318
2023-11-15T12,2955
2023-11-15T11,2080
2023-11-15T10,1876
2023-11-15T09,1753
2023-11-15T08,1864
2023-11-15T07,2044
2023-11-15T06,2141
2023-11-15T05,2808
2023-11-15T04,3164
2023-11-15T03,3354
2023-11-15T02,3536
2023-11-15T01,3610
2023-11-15T00,3856
2023-11-14T23,3899
2023-11-14T22,3972
2023-11-14T21,3482
2023-11-14T20,3226
2023-11-14T19,3145
2023-11-14T18,3168
2023-11-14T17,3252
2023-11-14T16,3195
2023-11-14T15,3200
2023-11-14T14,3073
2023-11-14T13,3137
2023-11-14T12,3032
2023-11-14T11,2455
2023-11-14T10,2357
2023-11-14T09,2208
2023-11-14T08,2251
2023-11-14T07,2277
2023-11-14T06,2301
2023-11-14T05,3020
2023-11-14T04,3235
2023-11-14T03,3406
2023-11-14T02,3487
2023-11-14T01,3421
2023-11-14T00,3707
2023-11-13T23,3861
2023-11-13T22,3702
2023-11-13T21,3126
2023-11-13T20,3046
2023-11-13T19,3028
2023-11-13T18,3000
2023-11-13T17,3066
2023-11-13T16,3003
2023-11-13T15,2918
2023-11-13T14,2945
2023-11-13T13,3107
2023-11-13T12,2513
2023-11-13T11,2127
2023-11-13T10,2134
2023-11-13T09,2120
2023-11-13T08,2134
2023-11-13T07,2078
2023-11-13T06,2191
2023-11-13T05,2118
2023-11-13T04,2399
2023-11-13T03,3342
2023-11-13T02,3765
2023-11-13T01,3723
2023-11-13T00,3714
2023-11-12T23,3826
2023-11-12T22,3423
2023-11-12T21,3197
2023-11-12T20,2976
2023-11-12T19,2855
2023-11-12T18,2976
2023-11-12T17,3139
2023-11-12T16,3179
2023-11-12T15,2811
2023-11-12T14,2597
2023-11-12T13,2570
2023-11-12T12,2071
2023-11-12T11,1872
2023-11-12T10,1846
2023-11-12T09,1902
2023-11-12T08,1896
2023-11-12T07,1874
2023-11-12T06,1985
2023-11-12T05,2353
2023-11-12T04,2825
2023-11-12T03,3030
2023-11-12T02,3188
2023-11-12T01,3200
2023-11-12T00,3278
2023-11-11T23,3299
2023-11-11T22,3183
2023-11-11T21,3085
2023-11-11T20,3017
2023-11-11T19,2999
2023-11-11T18,2959
2023-11-11T17,2978
2023-11-11T16,2916
2023-11-11T15,2874
2023-11-11T14,2816
2023-11-11T13,2861
2023-11-11T12,2222
2023-11-11T11,2144
2023-11-11T10,2178
2023-11-11T09,2147
2023-11-11T08,2067
2023-11-11T07,2184
2023-11-11T06,2147
2023-11-11T05,2585
2023-11-11T04,2924
2023-11-11T03,3283
2023-11-11T02,3274
2023-11-11T01,3393
2023-11-11T00,3402
2023-11-10T23,3675
2023-11-10T22,3447
2023-11-10T21,3337
2023-11-10T20,3573
2023-11-10T19,3517
2023-11-10T18,3602
2023-11-10T17,3612
2023-11-10T16,3522
2023-11-10T15,3400
2023-11-10T14,3484
2023-11-10T13,3454
2023-11-10T12,2772
2023-11-10T11,2335
2023-11-10T10,2192
2023-11-10T09,2165
2023-11-10T08,2241
2023-11-10T07,2328
2023-11-10T06,2341
2023-11-10T05,2410
2023-11-10T04,2967
2023-11-10T03,3151
2023-11-10T02,3282
2023-11-10T01,3356
2023-11-10T00,3644
2023-11-09T23,3775
2023-11-09T22,3640
2023-11-09T21,3433
2023-11-09T20,3276
2023-11-09T19,3360
2023-11-09T18,3323
2023-11-09T17,3299
2023-11-09T16,3292
2023-11-09T15,3252
2023-11-09T14,3317
2023-11-09T13,3329
2023-11-09T12,2955
2023-11-09T11,2554
2023-11-09T10,2507
2023-11-09T09,2468
2023-11-09T08,2434
2023-11-09T07,2554
2023-11-09T06,2509
2023-11-09T05,2460
2023-11-09T04,2931
2023-11-09T03,3246
2023-11-09T02,3525
2023-11-09T01,3511
2023-11-09T00,3672
2023-11-08T23,3731
2023-11-08T22,3635
2023-11-08T21,3234
2023-11-08T20,3233
2023-11-08T19,3190
2023-11-08T18,3164
2023-11-08T17,3095
2023-11-08T16,3084
2023-11-08T15,3311
2023-11-08T14,3166
2023-11-08T13,3372
2023-11-08T12,2629
2023-11-08T11,2286
2023-11-08T10,2156
2023-11-08T09,2168
2023-11-08T08,2153
2023-11-08T07,2192
2023-11-08T06,2286
2023-11-08T05,2862
2023-11-08T04,3254
2023-11-08T03,3559
2023-11-08T02,3664
2023-11-08T01,3648
2023-11-08T00,3671
2023-11-07T23,3789
2023-11-07T22,3591
2023-11-07T21,3631
2023-11-07T20,3544
2023-11-07T19,3508
2023-11-07T18,3525
2023-11-07T17,3534
2023-11-07T16,3558
2023-11-07T15,3569
2023-11-07T14,3515
2023-11-07T13,3208
2023-11-07T12,2514
2023-11-07T11,2219
2023-11-07T10,2108
2023-11-07T09,2093
2023-11-07T08,2070
2023-11-07T07,2142
2023-11-07T06,2126
2023-11-07T05,2431
2023-11-07T04,2761
2023-11-07T03,3075
2023-11-07T02,3372
2023-11-07T01,3525
2023-11-07T00,3666
2023-11-06T23,3690
2023-11-06T22,3482
2023-11-06T21,3152
2023-11-06T20,3113
2023-11-06T19,3143
2023-11-06T18,3251
2023-11-06T17,3216
2023-11-06T16,3260
2023-11-06T15,3282
2023-11-06T14,3450
2023-11-06T13,3497
2023-11-06T12,2962
2023-11-06T11,2503
2023-11-06T10,2360
2023-11-06T09,2302
2023-11-06T08,2286
2023-11-06T07,2264
2023-11-06T06,2424
2023-11-06T05,2415
2023-11-06T04,2920
2023-11-06T03,3200
2023-11-06T02,3433
2023-11-06T01,3396
2023-11-06T00,3620
2023-11-05T23,3602
2023-11-05T22,3305
2023-11-05T21,3187
2023-11-05T20,3049
2023-11-05T19,2917
2023-11-05T18,3029
2023-11-05T17,3133
2023-11-05T16,3186
2023-11-05T15,3263
2023-11-05T14,3205
2023-11-05T13,3083
2023-11-05T12,2609
2023-11-05T11,2377
2023-11-05T10,2293
2023-11-05T09,2310
2023-11-05T08,2452
2023-11-05T07,2420
2023-11-05T06,2730
2023-11-05T05,2725
2023-11-05T04,2647
2023-11-05T03,3212
2023-11-05T02,3406
2023-11-05T01,3531
2023-11-05T00,3584
2023-11-04T23,3569
2023-11-04T22,3475
2023-11-04T21,3378
2023-11-04T20,3346
2023-11-04T19,3253
2023-11-04T18,3309
2023-11-04T17,3314
2023-11-04T16,3314
2023-11-04T15,3332
2023-11-04T14,3307
2023-11-04T13,3425
2023-11-04T12,3355
2023-11-04T11,3064
2023-11-04T10,2819
2023-11-04T09,2757
2023-11-04T08,2609
2023-11-04T07,2688
2023-11-04T06,2565
2023-11-04T05,2430
2023-11-04T04,2819
2023-11-04T03,2977
2023-11-04T02,3352
2023-11-04T01,3510
2023-11-04T00,3685
2023-11-03T23,3804
2023-11-03T22,3629
2023-11-03T21,3330
2023-11-03T20,3189
2023-11-03T19,2988
2023-11-03T18,3175
2023-11-03T17,3141
2023-11-03T16,3050
2023-11-03T15,3208
2023-11-03T14,3158
2023-11-03T13,3338
2023-11-03T12,3641
2023-11-03T11,2503
2023-11-03T10,2083
2023-11-03T09,1920
2023-11-03T08,2091
2023-11-03T07,2025
2023-11-03T06,2140
2023-11-03T05,2452
2023-11-03T04,2673
2023-11-03T03,3054
2023-11-03T02,3418
2023-11-03T01,3672
2023-11-03T00,3904
2023-11-02T23,4129
2023-11-02T22,3746
2023-11-02T21,3482
2023-11-02T20,3439
2023-11-02T19,3430
2023-11-02T18,3332
2023-11-02T17,3344
2023-11-02T16,3440
2023-11-02T15,3547
2023-11-02T14,3474
2023-11-02T13,3706
2023-11-02T12,3662
2023-11-02T11,3024
2023-11-02T10,2351
2023-11-02T09,2096
2023-11-02T08,2233
2023-11-02T07,2153
2023-11-02T06,2225
2023-11-02T05,2250
2023-11-02T04,2676
2023-11-02T03,3006
2023-11-02T02,3610
2023-11-02T01,3721
2023-11-02T00,3727
2023-11-01T23,3956
2023-11-01T22,3847
2023-11-01T21,3647
2023-11-01T20,3512
2023-11-01T19,3417
2023-11-01T18,3464
2023-11-01T17,3483
2023-11-01T16,3365
2023-11-01T15,3292
2023-11-01T14,3253
2023-11-01T13,3387
2023-11-01T12,3319
2023-11-01T11,2730
2023-11-01T10,2353
2023-11-01T09,2286
2023-11-01T08,2232
2023-11-01T07,2178
2023-11-01T06,2232
2023-11-01T05,2273
2023-11-01T04,2448
2023-11-01T03,2729
2023-11-01T02,3061
2023-11-01T01,3140
2023-11-01T00,3361
